ID	SENTIMENT	TEXT
397001	neutral	:P ~http  sony camera battery charger Can I charge a Sony camera battery with a different charger? 
2207961	neutral	&lt;3&lt;3&lt;3 GEEK IN THE PINK- JASON MRAZ 
1982056	neutral	Lakers Squeak Past Thunder 90-87 ~http  
2841771	neutral	Day 2 of #curatethecampus '~http  Wheel House' ~http  
2339680	neutral	Anyone need a Power Mac G5 Dual 1;8 GHz; 6GB Ram; 160GB HD; iLife9; iWorks9; Samsung 17" &  22" flatscreen monitors?! IN OR AROUND LA ONLY! 
1067103	neutral	playin wit my new sony dash 
1638710	negative	Walkin 2mi in Nike Boots is a #Bitch     *Lli.U.feV* 
742331	neutral	Cool RT @user Recipe search? Bing there; done that. Better. ~http  
3178837	neutral	My timeline is 50% tweets about how cute baby Bing is and 50% complains about people talking about how cute Bing is. #musers 
1706880	positive	Checking out the upcoming Nike line and their #makeyourself campaign! It's pretty awesome! My fave kicks: ~http  
1116240	neutral	Does Casey remind you of Gucci Mane or is it just me.? 
1631149	negative	Stupid asz ppl 
3060069	neutral	Check out this video from @user : IGDaily - Hitman: Absolution; New Nintendo Console; PSN Still Down.... ~http  
1191806	neutral	I just completed the HARDBODY HQ workout with Nike Training Club. Join the club ~http  
663782	neutral	Which is best for a K teacher to take great; quick pics? Canon PowerShot ELPH 300 HS or Sony Cyber-shot DSC-WX9? #kinderchat #digitalcamera 
10345	positive	Oh; the trust I put in @user #Iloveyou. 
3126422	neutral	What feature do you want the 3G S for the most? For me; GPS; Compass; Nike + and the new cam.  I'm a hiker; runner; biker; photog! #Trackle 
381957	neutral	Andrew Mason from #Huntingdon #Valley Country Club shoots 72 in opening round of U.S Amateur ~http  #lower #moreland #golf 
2157716	neutral	#Free 100 Microsoft Points with Windows newsletter subscription - dealspl.us ~http  via @user 
2011824	negative	Feeling lower than low. Why can i never keep a relationship past 3 months? 
899346	neutral	Mabsen Gadgets: Nokia N8 VS Sony digital camera (Camera review) ~http  
2336869	negative	I'm finna fuk @user up... @user yu betta talk to her... 
1641904	neutral	One of the only reason a pro would buy a Mac has vanished with the new Final Cuts Pro. Good thing Sony Vegas is a good alternative on the PC 
2217862	positive	Hi everyone!  Happy my schedule allowed for this today #FBR 
2044492	positive	to see my brother tomorrow!!!! So excited! 
2947518	neutral	win latest Sony Laptop ~http  
3329251	neutral	Check out Product News : Samsung Creates a New Category of Mobile PC with the Samsung Sliding PC 7 Series 
2304887	neutral	Microsoft teases a WP7 version of the Samsung Galaxy S II; plus new handsets from Fujitsu; ZTE and ~http  
1501009	neutral	New Page: Microsoft Exchange for iPhone ~http  
2697476	negative	spots make me feel like shit grrrr :( 
1067573	negative	The lady next to me on the train is snoring like no other... #fb 
1415182	neutral	#inappropriatefuneralsongs ANY TWERK SONG !!! 
1748948	neutral	what will it be?? The iPhone 4 or the Samsung Galaxy S2? 
2289282	neutral	Anthony Hilton in the Evening Standard: A death-wish rush to bonds  ~http  
2284749	neutral	我顶了一个 YouTube 视频 -- 白色版 Samsung Galaxy S i9000 (white) ~http  
1043451	positive	The meeting only lasted 15 min. Best meeting everrr 
2246238	positive	Nice job today at the RISF Northeast Invitational at Icahn Stadium. Alexandre Ciric debuts in the 2k steeple with... ~http 
391417	neutral	Funny. RT@TakePart We love our Macs; but have you seen this Microsoft Office 2010 trailer?! ~http  
923252	neutral	Weekend nearly over... 
2471521	positive	just been having fun acting out a potential CBeebies character to the kids. Haven't laughed so much in an age! Writing can be fun! 
2974939	negative	I love how nintendo thinks I'll pay 6 fucking dollars for gbc Zelda. NO...just...no! #thefuck? 
2338875	neutral	New shoes for Marthon? Nike Music Shoe — ~http  
2090164	neutral	Lambeth Jobs: Sales Executive - Streatham - OTE £21;000; Lambeth: Sales Executive - Streatham - OTE... ~http  #LambethJobs 
116960	positive	The Bing demo was insane!! #WPCLA 
2770312	positive	#xfactor Janet was AMAZE!! So sweet!! :) 
2046198	positive	Leave work an hour early? Youbetcha. Seeya Monday; tweeps.. time to spend quality time AFK. 
630265	neutral	Just uploaded 'Energy Risk in Developed and Emerging Markets' to SlideShare. ~http  
305852	neutral	When do you guys go back to school?? 
2296654	neutral	NYE 2011: Playboy New Year’s Eve Party at The Hilton Chicago Downtown Hotel Ft T-Pain; Jump Smokers; Top Chicago... ~http  
1600034	neutral	Salinas Californian:  "Yes on 25" ~http  
1882552	positive	Ok; really starting to dig this whole video thing.  The right tools makes all the difference. Sony Vegas...nuff said. 
967925	negative	I hate waiting rooms #fuckthem 
1256273	neutral	At ZoomAzon 
1064987	neutral	At the market and getting things ready for dinner.  My children are busy with their lives - so it's dinner for one tonight... 
2423141	neutral	New post: Sony patents granted on 06 September 2011 ~http  
1576287	neutral	I wonder if Nintendo will provide a way to transfer your Wii downloaded games to the Wii U? 
1427450	positive	Bright sunny morning; getting ready for another exciting day! btw registered myself for a free training offered by Microsoft on Office365. 
2712901	neutral	#nowplaying girls kissing girls - gucci name feat. Nicki Minaj 
510084	positive	V day Wooohhooo. Party time. 
2135628	positive	Awesome home made Nintendo NES PC ~http  
2345874	neutral	#FreeOffers Wii Fit: Balance Games – Tightrope Tension | Nintendo Wii Blog ~http 
2317647	neutral	Finally migrated from Lotus Notes to Microsoft Outlook at work. 
1313059	positive	I can't believe this is happening. I leave for Sac in 5 hours. I am all packed and ready to go (: 
154532	neutral	RIDOT to Motorists:  The Luck of the Irish Won't Save You if You Drink and Drive on St. Patrick's Day: ~http  #rigov 
1751813	neutral	the nintendo EVERYONE #gte3. #GTE3: ~http  
1025529	positive	Last night tonight at the Dalaman Hilton in Turkey; fabulous resort - and the best kids club we have ever seen !! We will be returning.... 
3231628	neutral	Checking out the #killcommunity presentation at #SXSW! Full session... Sitting on the floor! (@ Hilton Austin Hotel) ~http  
191834	neutral	Nike Toki Dark Denim (385444-010): The Nike Toki dark denim (385444-010) release was dropped off this week. This... ~http 
1422053	positive	It could just be your amazing company. :) just sayin. -Maestro 
1119921	neutral	LaMagicast recording within a half hour. Anything you want us to discuss? 
726991	negative	damn its not over yet. Tired. 
933063	positive	"A hot dog at the ball park is better than steak at the Ritz." - Humphrey Bogart #food #baseball 
1642813	positive	In my heart; I am singing. Because he is coming home! 
2387024	neutral	Remember MOBY DICK ??? He's back --- now at GUCCI !!! ;)  ~http  #MobyDick  #Gucci ~http  
2757139	neutral	#Roundhousekick you all a HD LCD Samsung TV competition entry! ~http  ends 31st Oct 
770443	neutral	Is eating KFC! 
877273	neutral	Photo: Nike MAG 2011 (McFly) – Officially Unveiled ~http 
58404	neutral	Hey fans! Watch Entertainment Ke Liye Kuch Bhi Karega!  Monday to Thursday 9 PM only on Sony Entertainment... ~http 
397013	neutral	Xperia Play price slashed once more as Sony cancel PSP Go ~http  sony camera charger 
522835	positive	If you missed our news! Well we now have a B&M Stockist who we are so excited to have with us! For Queenslanders... ~http  
1453403	neutral	Letter To Daddy on Father's Day ~http 
236175	positive	Congratulations to our friends at Sony for their FOCAL Award nomination for restoration of Bridge On The River Kwai ~http 
1954356	positive	mmmmmm boyz night mothafuckas! &lt;3 
829216	neutral	I Gotta Get Her Sis! 
978595	neutral	Windows 8; Mac OS X 'Lion' Show Apple; Microsoft Philosophies ~http  
2291643	neutral	Trying to get going with my new twitter 
1589131	neutral	Duo Hardwood Bikes by Audi ~http  
155042	neutral	New blog post: ~http  - Instructor led training for Microsoft Dynamics partners 
843357	neutral	Saw a dude in a green "i be on my grind" tshirt with adidas pants n beat up shoes. who u borrow that from 
1617170	positive	Happy with my new Sony handycam :) 
6804	neutral	Back to back soccer and swimming today. Sad that we wrapped up the final soccer season today. Till next year! 
2730888	neutral	Went on my first taco ride 
1686244	neutral	Paris Hilton Wants To Be A DJ ► ~http  
2548725	negative	Migraines suck. #migrainessuck 
2231823	neutral	Waiting in line for Harry Potter. 
464135	neutral	#y&r flow.... 
201197	negative	I hate when people smell like outside 
540968	negative	Old girls are crazy.... Not "more mature" and young girls confused af. #losing 
431516	positive	Happy Birthday..ur a libra with a scorpio personality..I love it!!@caddykim 
3441075	neutral	in2beats 106.5 - intobeats.com playing ... Whitehead Bros - Forget I Was A G . CJ Hilton ft Nas - So Fresh 
2501843	neutral	New coupon: SAM39502 - Samsill Microsoft Neoprene ... ~http  
2074809	neutral	TV/Gaming: Sony HMZ-T1 3D Home Theater ~http  
1478508	neutral	The great PENTA summer sale Hilton Beijing Wangfujing  ~http  
746173	neutral	#FamaousLies I didnt f.ck her all we did was txt 
571945	positive	I want a chevy!! 
2856618	neutral	Posted a new song: "GUCCI GUCCI ASIAN REMIX" ~http  #music 
263460	neutral	we cast the people in our lives in roles. conflict arises when they don't play the roles we assign them. 
375636	neutral	working on my fan fiction. 
629460	neutral	Y would u say dat?RT @user If your boyfriend has his sun shades in the wrong box ie " Gucci in (cont) ~http  
92298	neutral	Between me N you I'm getting money 2 
246798	neutral	Is @user is headed back to @user?! See what she had to say on @user's show: ~http  
1473322	neutral	''After all this time?'' ''Always'' said snape. 
1251886	positive	Wow! Mind blown!! RT @user Nike Air Mag "Marty Mcfly" 2015 First Look = BAD AS #!@% ~http  
1884930	negative	I'm sick of physical therapy... 
1302258	negative	... Mfs Aint Shit .. 
398600	neutral	#thatakwardmomentwhen The guy you used to "talk to's" friends are trying to get with you #Thirsty 
820317	neutral	Go @user! RT @user Brands in Hangover 2: Delta; Singha; Bud; Smartwater; Fanta; Long John Silver's; IHOP; Adidas & Fila 
833438	neutral	I just bought a Crowbar in #MobsterWorld ~http  
2256223	positive	FINALLY watched Transformers today with @user - it was AMAZING!!! :D Wish there was more of @user in the movie :( 
1045314	neutral	Who tryna smoke wit me? 
2530320	neutral	MiCoach app from Adidas transforms your Android phone into a personal trainer - ~http  (cont) ~http  
1343633	positive	Dope.... He got it from Daddy n Momma... Lol RT @user Lil man got them adidas buzz lightyears ~http  
598795	positive	Good Night :) 
591511	neutral	Chillin at ORD airport waiting for my connecting flight to San Antonio should be at the Hilton by 10. 
1591702	neutral	Early wake up as again; outta here 
747150	positive	GD MONIN MY TWEETY SWEETIEZ; ME & BLESSEN UP N A GD MOOD HOT AZ HELL & ALL YALL NJOY THIZ HEAT!!!! 
2230622	neutral	Is painting.. When will the home improvement projects end. Save me mike holmes!! 
833099	neutral	#Lesbihonest  Irene is just some wind and rain; just get on them boots.   @user #HurricanIrene 
2783398	positive	my shiny new samsung galaxy s2 has arrived so i will prob spend the rest of the day with my head melted trying to get the hang of using it 
2417328	neutral	just joined a video chat with 78 other people at ~http  #tinychat 
3080461	positive	Love it!! Back to the future NIKE shoe :) The 2011 NIKE MAG - It's About Time ~http  via @user 
991807	neutral	hmm no update from Sony today. What are they up to?? 
2539363	neutral	Hey everyone.  If you didn't know; I have a fan page for my photography business.  I'm just started out and would... ~http  
1009894	positive	Here we are again; well hello there :) 
219806	positive	Just got my Adidas Evileye Halfrim Pro in colors shiny black/green. That looks beautiful with my bike and outfit. Thanks vd Zwaard Optiek! 
878683	neutral	[new TIAPB post] World Photography Festival and Sony World Photography Awards ~http  
19683	neutral	what should i  wear today 
1628714	negative	4 hours of sleep; 2 church services ; and work. it gunna be a long day! :) 
2708991	neutral	Dear school; Sometimes i love you. and other times; i really really hate you! Sincerely; students everywhere.♥ 
508561	neutral	different looks and attitudes but still the same you 
2303813	neutral	Microsoft partners dealing in providing licensed Microsoft Products in Karachi may urgently email me on mma_ansari@hotmail.com 
2781094	neutral	Photo: NIKE 6.0 Cash for Tricks Intl. Final @ Anglet ~http  
1511742	negative	i think ima give up on life. :( every1 says i have a good voice but idk a way to become famous like @user 
2951570	neutral	The Paper Dollz Blog: JENNIFER LOPEZ AND TWINS FACE OF NEW GUCCI CAMPAIGN ~http  fashion stylist . 
1123531	neutral	An Interesting Look at Nintendo ~http  Cool facts! 
761614	neutral	Global Share the Bible Day is December 25. Spread the word to win an iPhone 4! #Bible ~http  via @user 
2284748	neutral	我顶了一个 YouTube 视频 -- Samsung Galaxy S GT-i9000 Software Tour Part 2 ~http  
1019885	negative	Been going through somethings for a while...but better days are to come... 
17513	neutral	I was well into college when I learned that "groupie" wasn't just another word for "roadie". They're like totally different jobs. 
58660	neutral	Old @user Nike add. @user #throwback #teamnike  ~http 
2421784	neutral	$7.99 (55% off) AZIO KB503U USB Full Size Slim "Chiclet" Keyboard at NewEgg ~http  
876702	neutral	listen to Cut Chemist - Adidas to Addis at ~http  @user 
804632	positive	You ain't no barbie; you work at arby's #2 super size hurry I'm starving! Lmao that Gucci Gucci song makes me lol 
842798	neutral	At the sing-off w my girlface at sony studios 
216907	positive	Still feeling pooped after my adidas Zone Cycling class at David Lloyd Leisure this morning - great class though! 
487747	neutral	"what's Gucci my nigga whats Louie my killa what's drug my deala" 
2871030	neutral	#np play you cards - gucci #burr #yeahhh 
2154168	neutral	I had my "I &lt;3 Rachel Berry" T-shirt and everything. 
1896032	neutral	I am entering the daily giveaway at #freebers to try to win: Sony PSP Console at ~http  
2506033	negative	Swear im dying from this heat :'/ 
2751673	negative	I don't think I have ever felt so discontent about leaving work. Even after working 10 hours. 
2338127	neutral	692 tweet.. special much. 
2076259	negative	She's starting to piss me off. -_- 
1343675	neutral	Copped!!!  #CaseClosed RT @user NEWS: Nike SB Dunk Low - 'Neon J-Pack' | New Images ~http  
421443	neutral	Where the wild things are=Drake 
1099667	neutral	Philippines massacre: police charge local politician with murder . from CNN News ~ #Philippines #HumanRights 
1682264	positive	I love bein in love with someone who loves me just as much!!! 
2322655	neutral	You don't get another chance; life is no nintendo game. #eminem 
105877	negative	Today This Nigga Said Niggas Who Wear Louie Vuitton And Gucci Are Gay But He Had Some God Damn Shaqs On -__- 
1401671	neutral	So; nike is releasing the back to the future sneakers. 
2152023	neutral	Just Made a Twitter 
2315883	neutral	Is there any person in Japan nice enough to share with me the Super Mario Galaxy 2 soundtrack? Nintendo would not send me one in the states. 
2337647	neutral	cheap sony playstation games-cheap guitar hero iii wii controller-cheap easy way is not for us :P guitar games ~http  
1372442	neutral	Do adidas reebok or nike make a fresh lookin steel toed work boot? 
2739539	neutral	I am watching Misfits; Episode One (S01E01). ~http  
1467092	neutral	Brad: 16 MagicMeeters having dinner at Hoss's after leaving Hersheypark during the monsoon. 
1118822	neutral	True RT @user RT @user @user @user I'd rather have famous friends than be famous myself 
2010843	neutral	If you wanna download the latest mixtapes from Gucci Mane; Curren$y; Chris brown; The Weeknd etc... GO HERE! ~http  
973545	negative	Is so lonely I feel sick! 
3342976	neutral	Resort 2010 Gucci    Photo: Courtesy of Gucci ~http  
863844	negative	I'm beyond exhausted. 
1370531	neutral	Correct grammatical errors in the given sentences : ~http  via @user 
2035712	neutral	Weight Loss With Hypnosis - How Trance Can Serve Your Weight Loss ~http  
1811761	neutral	This nigga @user gonna have them Nike mags 
2419623	neutral	bout to go play in da rain... #allstarweekend 
364802	neutral	Interview; Portrait: Paris Hilton On ‘The World According to Paris’ ~http  
786401	neutral	Hard at work in the studio; then off to my next festival adventures to play ~http  on friday in Oregon and... ~http  
1542553	neutral	On my way back. 
231212	neutral	I need a haircut 
695935	neutral	Cheat Sheet: 10 Tips and Tricks for Microsoft Word ~http  
416398	neutral	LOLLYPOPS FUND..Making Kids with Cancer Smile is hosting their 1st Charity Ball on 26th Nov at Hilton Dartford Bridge Hotel; tickets £45 x 
500684	positive	Eating at the Hilton with my mom. Yum! 
251484	neutral	I just voted for @user against @user in the #DefJamRapstar Tweet Battles. Vote here ~http  
480322	negative	I hate the new Microsoft word... 
149110	neutral	Suds: Microsoft Datacenter Tour: Great video of how Microsoft runs its datacenters. ~http 
2043898	neutral	Drawing and singing celtic songs ^^ 
1145214	neutral	Sound Off: Nintendo 3DS Redesign Rumors ~http  
84472	neutral	Someone call me 
123608	negative	Bing is playing dirty with Google; bad Bing BAD BIng 
1843337	positive	is really looking forward to a drunken weekend with the girlies :) xxxx 
1429686	negative	Air Mag? why release now? it's been decades. could be wrong but is Nike running out of ideas? #McFly 
2044893	positive	Morning as it is...lovely the sun comin ...the day goes with the light of crossing the difficult phase of project... 
2310890	neutral	Cyber Monday ads Sony KV-32FS13 32" Flat Screen Wega TV ~http  
1670761	neutral	Sample chapters: Windows Sysinternals Administrator’s Reference - Microsoft Press - Site Home - MSDN Blogs ~http  
623176	neutral	Like it. RT @user @user loool....wat happened to it? 
1208177	neutral	Chillin  ~http 
2708201	neutral	Back to the doctors. 
934743	neutral	Win an Alpha & Omega Nintendo DS Game: ~http  
653012	neutral	Are you ready for the @user lecture & lunch @ the Hilton Baton Rouge Capitol Center this Friday? Call 225.389.7210 for tickets. 
2481797	neutral	The whole Apple VS Samsung court hearing in the Netherlands is covered here : ~http  
825801	neutral	CURACAO - From $699; 4 nts; Hilton Curacao; w/ air Available for travel 8/17 - 12/22 Package includes round... ~http  
449138	neutral	Win a Sony PS3 Move Bundle @user ~http  
68006	neutral	We're still looking for another qualified Samsung Telecoms engineer if you know anybody please ask them to get in touch! 
1129853	neutral	The Avengers Teaser Poster ~http  
2248632	neutral	Brand new SONY EA37FG/B i5-560M 2.66Ghz Turbo ATI  HD5650 14" LED 4GB ram 500GB hd Blu-Ray Drive $1999 cn 93391544 John / 28 upper weld road 
2470721	positive	#dellstreak with BT works great in my 2010 Taurus SHO with Microsoft SYNC 
1038291	positive	Working out w/ the young guys at Adidas Nations camp in Chicago. Some very talented & personable young men here. 
2573857	neutral	“@fitzinlex: #FreeJoeB” craziness I tell u! I've got my tix; u? 
2294334	neutral	Ima keep rackin' up on nike sb... 
2233641	neutral	Bikeathon ’09.. A Blazing trail of 20000 bikers ......~http  
3171613	neutral	NEW 60 Plate Audi A3 2.0 tdi 170 black edition Sportback in met black from £269* a month ! 
1271100	neutral	George Straight  ~http  
2319741	neutral	Just wondering....what if we could get Microsoft and Best Buy together? #retail 
2797651	neutral	Gov Malloy says too early yet to order state workers to stay home 
628802	neutral	“A man who will not lie to a woman has very little consideration for her feelings” 
1964583	negative	GD didn't look good arriving from their NZ trip... I hope he is okay... 
429770	positive	Up early this morning to watch our @user guys play in the Adidas Invite. Good luck guys...can't wait to see you compete! 
3518981	neutral	#np - loddi doddi by gucci & brick squad familia * 
336894	negative	I keep hearing this horrid KFC jingle!!! Must one suffer so? 
1820696	negative	That tattoo kicked my ass. 
2524218	negative	Just tried on a pair of Gucci shoes. And you know what? They sucked. Ended up buying some fab yet comfy shoes at Target. 
2663721	neutral	Selling a 59' Samsung 3D TV. comes with a tilting wall mount; Shrek movies in 3D; 4 pairs of 3D glasses; and (cont) ~http  
1485518	neutral	How to Fix Your Sony Cyber-shot DSC-T200 ~http  
543000	negative	Went to gamestop and the employee there tells me they received posters from b members about another sony hack? Really? So stupid dumb kids 
41005	neutral	At werk Finna swim then one more head to cut wen I get off 
2349067	negative	"@Keezy_TaughtU: What I learn is NIGGAS will be NIGGAS u just got to live with it..." yep 
370252	neutral	the Nike Swoosh was designed for $35 and chosen because it "was the least awful". #design ~http  
179398	neutral	Epicor goes mobile with ERP system | Microsoft News | OnWindows.com ~http  via @user 
604594	negative	That's right; know your place bitch 
385537	positive	I just got up to 13;752 in #DoodleJump!!! Beat that! ~http  
3180573	neutral	Nike MVP Puppets LeBron & Kobe – LeBron 2010: For LeBron; working out for next season can mean alot. Nike Basket... ~http  
1160406	positive	Thank you to the lovely diners we had in over the weekend! You all made our night memorable; can't wait to see you all back again soon! 
994810	neutral	jus got off work bout 2 watch insidious or sumthn hit a nigga up 
1089307	neutral	&#9829; Across the Stars  by John Williams #lastfm: ~http  
1413047	neutral	4)U believe that the entire population of this planet w/the exception of those who share ur beliefs-though excludin those in all rival sects 
132732	neutral	Audi revives the A2 with Frankfurt motor show concept: Audi has officially confirmed plans for a lightweight; el... ~http 
2758200	neutral	Follow @user for coverage of the Decisions 2010 Virtual Conference for Microsoft Dynamics 5/19-5/20 More Info: ~http  
1733272	neutral	Quietly considering the implications of Google buying Motorola; in relation to the Microsoft and Nokia partnership. 
390034	neutral	Listening to Gucci Gucci (Freestyle) (DatPiff Exclusive) by Lil' Wayne on MixZing (~http ) 
3022309	positive	Hi shiny new macbook and microsoft office profesh...we're going to be very happy together ~http  
1094663	neutral	"yadda yadda yadda. Microsoft is in full-on scramble mode." ~http  
2673036	neutral	the awkward moment when you don't know if someone is a girl or boy.. 
2734544	positive	Awesome! RT @user Nike fun stunt: ltd ed replica Back To The Future II trainers w/ proceeds going to charity ~http  
343752	neutral	"A happy person is not a person in a certain set of circumstances but rather a person with a certain set of attitudes."- Hugh Downs 
2012983	neutral	Stay tuned  Lake Tahoe TVs SportsCentral for news from the NFL and an interview with Sports Illustrated writer Jimmy Traina. 
921777	neutral	Tomorrow I´m going to interview Frida Giannini & I ´ll wear Gucci of course...but now I´m in London 
479948	negative	Stupidly took a nap this afternoon...It's going to be another long night :P 
323966	neutral	New Shop ~http  
3547923	neutral	Google; Bing and Yahoo Sitting in a Tree; S-C-H-E-M-I-N-G ~http  via @user 
2174658	negative	screw u xbox live: Microsoft really knows how to rub some people up the wrong way. This week; my frie.. ~http  
1457764	neutral	Gotta admit; @user; you & @user aren't nearly as cuddly as @user. Can't be surprised @user and @user prefer soft. 
1834077	neutral	Nike Golf Clubs - Reviews and Reader Opinions: Clearly Nike golf clubs are used by a lot of pros. Read my review... ~http  
623507	neutral	Annas fast is symbol of mobocracy: Paswan | So your Audi and Accord are symbols of democracy Mr. Paswan? #janlokpal 
2010929	neutral	If you wanna download the latest mixtapes from Gucci Mane; Curren$y; Chris brown; Young Jeezy etc... GO HERE! ~http  
2758177	neutral	Any feedback on Infor's partnership with Microsoft for next-gen Enterprise Application foundation? 
374361	neutral	#HowToPleaseAHoodRat sell puffy nike jackets in summer 
3137305	neutral	Students who would be interested in going to Microsoft on friday Feburay 10 ;2011.  Please contact Mrs.Payne in Murphy hall suite 104 by 2 
656005	neutral	“@SoleControl215: Marty McFly’s Closet – Nike MAG ~http  &lt;&lt;&lt; @user 
1709413	positive	Finally got to see my dogs for the first time in 13 days! #lovethem #jazziisstilldumb 
155062	neutral	New blog post: ~http  - Microsoft Dynamics AX 2009 Instructor-Led Bootcamps 
89734	neutral	Just Published: Beyond the Banner Ad and Commercial: Microsoft and Nielsen Connect TV and Online Audiences ~http 
560365	neutral	Tell me wut yu want 4rm me (tell me wut yu want) take a look at wut yu see let me kno if this ryte here (ryte (cont) ~http  
2495778	positive	Post wedding shower! #heaven 
218930	neutral	talking about paris hilton and chocolate fudge cake 
2424078	negative	Paparazzie Princess: the Paris Hilton story is just as dull as Paris herself #whathappenedtorealmovies 
2835531	positive	Just arrived at Mayhem Festival. Its gonna be sickkkkkkk 
1733175	neutral	‘Claiming’ an about.me email address means “you agree to the *AOL* Terms of Service and Privacy Policy.” 
6808	neutral	Via @user alert: Latest news on Microsoft global software donation ~http  cc:@shaicoggins @user @user  #npau 
1658155	positive	Pure jokes at #RehearsalLyfe with the cast of Church Girl @ Sony Centre! This play is great and the voices are greater! #Blessed 
779148	neutral	Jeremiah Ellis vs. Rena Moran in St. Paul | Twin Cities Daily Planet: ~http  via @user 
3018651	neutral	"Im redneck" yeah; okay. Gtfo with your Hollister shirts and nike slides. 
276242	neutral	commented on a blog post: ANSWER MY QUESTION ~http  
3293634	negative	These new Nike diamond turfs go stupid if only I can find a mariners snapback™ 
2500388	negative	#TheLastTimeIChecked they wasn't fucking with me now the checking on me like a nike sign 
2856616	neutral	Check this video out -- GUCCI GUCCI ASIAN REMIX - KATA BOY!! ~http  via @user 
2719868	positive	Watching Odd one in! It's hilarious! 
2689463	negative	why on earth did they make this movie? never watch legally blondes. it is so dumb. 
1965519	neutral	This Song Has My Attention : Kreayshawn- Gucci Gucci :&gt; 
1795477	neutral	I want a smart phone(s) i Phone 5 G Black Berry 9900 9330 or SAMSUNG Galaxy... or have them all XD 
105222	neutral	Just got of passin league not to long ago 
421537	neutral	What's gucci my Nigga 
535154	neutral	Looking for folks to come to How to Buy or Sell Businesses seminar; Portsmouth NH 7:00 PM Hilton Garden Inn Thursday March 26.  It is FREE 
1487532	neutral	Young Eggheads Will Build/Launch a Rocket via Sony Vaio - mediabistro.com: Age.. ~http  
2286364	neutral	I burnt out I beat your not surprised. 
3336012	neutral	Smackdown Steve Jobs says 2011 the year of the copy cats. Names HP; Samsung and Google 
2225095	neutral	#NEWMUSIC Manifess  - should've known - ~http  
376684	neutral	GC Export FCP 1.4 available for download. Massively improved user experience; support for Sony XDCAM HD 1080p formats and XDCAM compliance. 
2767139	neutral	HTC vs iPhone vs Samsung - anyone got any suggestions? #timeforanewphone 
1930023	negative	OMG these riots are not a fucking joke people are in great danger and all you care about is One Direction?! 
330692	neutral	When asked if you "have a sec" and you answer "I have lots of secs"; they will forget their original question. #guarantees 
12396	neutral	Done @user @user @user @user @user @user @user @user ~http  
1974349	positive	Just Got Hom From Harrisburg; Had Fun Work With Tha Daddy & Went To See Grown Up Classic.Had A Great Time With Daddy.! 
23468	neutral	Biggest cricket ever in the laundry room ~http  
858869	neutral	OutKast Big Boi Performing at Liv nightclub ~http  
1281448	neutral	I should be on cam around 1pm pacific. Highest offline tip before I get online wins a huge gift pack of your choice! ~http  GO! 
561620	positive	Baked Chicken Salad Cups. awesomeness from @user.  Yum!!!!  ~http  
1398504	neutral	Chipmunk crée un titre exclusif pour Foot Locker & adidas ~http  #ladycapricemag #sneakers #chipmunk #footlocker 
435201	neutral	What makes a strong woman??? 
2747627	neutral	If you or any other peeps you know want to record music....hit me up. #engineerswag 
2736770	neutral	It's Gucci time. #guccibowl #guccibowl #guccibowl #guccibowl #guccibowl #guccibowl #guccibowl #guccibowl #guccibowl   
965363	positive	;) RT @user Aint no thankz u know I luv her crazy ass like a fat kid luvs cake lol RT @user @user awww thxz jazz 
2173742	neutral	WHO GOT GAS MONEY TO GO TO #OPERA TONIGHT..CANT PICK EVERYBODY UP LOL 
30917	positive	I love nightmares...don't you? @user ...oh and shants; and  Tuesdays; and white bikinis; and and nike shoe (just one) size 14 &lt;3 
758212	neutral	Is Microsoft Killing Off the Zune Hardware? ~http  via @user #ipad2giveawayTB 
2248877	neutral	New blog posting; Collection 5403: Implementing Microsoft Windows SharePoint Services 3.0 - ~http  
1980006	neutral	DINNER: Shrimp Creole; Spaghetti and Meat Sauce; Rice; Italian Vegetables  #OLLU 
275168	neutral	Possum pums! Runnin don't mean its trash!RT @user but wait.... what's worse??? possum pums or shorty that always runs from the dick? 
2539890	positive	“@nickyrudd01: Thank you for your help today! I'm giving you an early #ff @user :O)” Thnx for that; happy to assist! 
1247357	positive	Really delighted to meet Sean Kelly in Lismore this lunchtime. An absolute legend and a gentleman. #Lismore #oneofthealltimegreats 
478465	negative	Got stoned and forgot my dress! Fuck! 
87929	negative	chris brown didnt follow me f.m.l. thats no joke @user im heart broken im off to bed=( depressed 
1906214	neutral	A Complete Guide for Indian Travel  ~http  
920360	neutral	Updated my Articles blog with Types of Nike Shoes ~http  
132816	neutral	Genesis R-Spec to Start at $47;350: Hyundai's BMW and Audi beater is an 8-speed and delivers 429 hp. ~http 
3379014	positive	Good for you; @user - not knowing Bruce Springsteen songs is a sign of class! Now if you'd only play some Bing Crosby... :) 
2296684	neutral	NYE 2010 at The Hilton Chicago; Early Bird Tickets On Sale Now for $110; Very Limited Quantity!! CLICK HERE&gt;&gt; ~http  
632957	positive	Its officially #LeadershipSafari2K11 time!!! Welcome back bbq tonight; cant wait to see everyone 
3045041	neutral	Fresh on nike shoes: That American footbal installed {beneath;1} difficult are {in {actuality;1};1} leading048 
1471103	neutral	I liked a YouTube video -- Sin City Effect - Sony Vegas Tutorial ~http  
220147	neutral	I posted 3 photos on Facebook in the album "Salzkammergut Trophy" ~http  
1785775	neutral	Internet Marketing Tips: Finding The Best Online Business ~http  
